CountyFIPS,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DEPRESSION,DIABETES,OBESITY,TEETHLOST,STROKE
48041,21.9,8.3,33.1,6.0,31.0,3.2,6.3,6.0,20.3,12.6,34.0,13.6,3.4
25009,22.4,8.9,24.5,6.2,25.9,2.5,4.9,5.1,18.1,8.3,26.4,11.8,2.5
5087,26.8,10.0,35.9,6.7,32.9,3.1,9.6,7.5,25.9,11.1,37.6,24.2,3.7
26107,28.7,11.0,32.5,7.0,30.7,3.0,8.8,6.6,24.7,10.2,37.6,15.3,3.4
53045,25.3,10.4,30.7,6.6,28.7,2.8,6.6,5.8,24.9,9.4,35.8,14.4,3.2
27079,20.1,9.1,27.3,6.5,26.0,2.4,5.0,5.1,20.9,7.8,31.8,11.0,2.7
42071,25.0,10.3,28.7,6.5,26.7,2.6,6.4,5.4,22.9,9.2,31.3,15.9,2.9
45083,26.8,9.5,35.0,6.6,33.1,2.8,7.0,6.1,23.3,11.5,36.1,16.0,3.4
17011,24.3,9.1,29.6,6.5,29.1,2.6,6.6,5.6,21.8,9.7,35.2,13.5,2.9
37131,27.5,11.0,40.5,6.1,30.5,3.8,8.8,7.2,21.8,14.8,41.7,25.4,4.9
51047,24.3,9.4,32.5,6.4,29.3,2.7,6.5,5.4,19.7,10.3,31.7,13.6,3.0
40029,27.5,11.6,39.2,6.7,32.0,3.5,10.3,8.1,25.8,12.6,41.8,24.0,4.3
29005,25.8,9.9,29.5,6.8,29.2,2.6,7.7,6.1,23.8,8.9,36.2,16.3,3.1
37165,28.7,11.2,39.3,6.3,31.7,3.9,9.6,7.7,24.4,14.8,41.0,26.2,4.9
45009,27.3,11.0,41.9,6.1,31.8,3.7,8.0,6.9,20.0,14.9,41.0,21.1,4.8
21119,37.5,11.4,43.0,7.0,35.5,3.8,13.8,9.3,29.8,14.2,38.2,31.7,4.7
48377,22.6,9.3,37.9,4.9,33.6,4.8,8.3,8.6,20.1,20.5,45.0,25.2,4.6
29047,22.3,9.6,27.3,6.5,28.0,2.4,6.2,5.3,21.3,8.6,33.6,12.6,2.8
48113,19.1,8.3,32.0,5.6,30.3,3.3,5.9,5.8,17.1,13.7,33.1,16.6,3.5
19151,23.2,8.5,30.8,6.5,28.3,2.6,6.2,5.7,16.6,9.2,35.6,14.0,3.0
32005,19.7,8.8,27.1,6.4,27.1,2.5,5.8,5.0,18.5,8.0,31.3,12.4,2.6
1023,33.3,10.9,44.1,6.3,31.9,3.6,9.5,7.4,25.4,14.7,39.7,23.7,4.8
28053,30.8,12.4,50.5,5.8,33.4,4.8,10.6,8.7,20.7,19.5,49.9,34.1,6.5
29043,25.7,9.7,27.0,6.7,29.3,2.6,7.1,5.8,23.5,8.7,35.4,15.5,3.0
18061,23.6,9.8,32.8,6.8,30.2,2.7,8.0,6.0,23.3,10.1,36.2,16.9,3.1
2068,21.8,9.1,30.2,6.4,27.6,2.7,5.7,5.6,17.3,8.5,28.4,13.8,3.0
29207,27.4,10.5,32.4,6.8,31.5,3.0,9.7,7.3,26.1,10.1,36.9,23.0,3.8
5129,28.6,10.5,37.4,6.7,33.9,3.3,10.4,7.9,28.0,11.5,38.7,24.2,4.0
21203,34.1,10.8,40.6,6.9,33.1,3.2,11.7,8.2,27.8,12.6,40.2,26.9,4.1
20181,22.4,9.1,29.6,6.4,28.6,2.6,5.7,5.2,18.7,9.5,37.0,15.5,2.7
22055,23.7,9.2,34.5,6.4,31.4,3.0,6.8,6.1,24.7,10.8,37.0,15.7,3.4
12133,26.3,9.5,36.3,6.6,29.9,3.5,11.2,7.9,23.7,13.0,37.2,25.5,4.4
47167,26.7,9.9,36.4,6.6,30.4,2.9,8.5,6.2,26.6,12.0,39.4,19.1,3.5
31033,21.3,8.1,29.1,6.5,26.5,2.4,5.2,5.3,16.3,8.9,37.3,13.1,2.7
35005,22.9,9.0,30.8,5.4,29.8,3.5,5.8,6.1,18.0,12.4,35.6,18.9,3.2
54065,32.7,10.8,35.6,6.8,32.1,2.8,9.1,7.3,28.4,11.4,38.6,19.4,3.3
55139,24.9,9.3,27.6,6.6,29.7,2.5,5.3,5.2,21.7,8.0,33.4,11.6,2.7
51083,26.3,10.8,38.1,6.3,28.6,3.2,8.3,6.2,20.9,12.7,37.3,18.4,4.0
51810,23.2,9.0,29.1,6.4,29.0,2.5,5.6,4.8,18.6,9.4,30.7,10.1,2.8
48399,21.6,8.4,32.9,5.9,31.6,3.1,6.8,6.2,20.2,12.9,37.2,17.7,3.3
21031,32.2,10.6,38.4,6.9,33.3,3.1,10.7,7.7,27.0,12.1,38.9,27.2,3.8
48411,22.3,8.4,34.3,6.0,31.8,3.2,7.5,6.5,20.1,12.9,38.2,20.4,3.5
31127,20.6,8.2,27.3,6.7,25.8,2.4,5.5,5.4,16.3,8.4,38.4,13.3,2.7
38081,22.7,8.3,28.5,6.7,28.2,2.3,5.2,5.2,16.7,7.8,35.6,11.5,2.6
51720,27.9,10.5,35.2,6.7,30.3,3.2,9.3,6.8,23.0,11.7,34.9,19.0,3.8
9013,21.2,8.9,27.3,6.6,27.9,2.3,4.9,4.7,16.7,7.2,26.8,8.2,2.4
55049,24.0,9.3,27.1,6.7,27.9,2.4,5.2,5.0,20.7,7.5,34.9,11.0,2.6
13121,20.9,8.5,32.0,6.0,28.4,3.0,5.3,5.3,17.3,11.0,29.4,12.1,3.3
16041,22.9,9.7,27.3,6.5,27.0,2.6,6.0,5.6,22.4,8.9,30.4,15.3,2.9
27117,21.2,9.4,27.2,6.6,25.8,2.7,5.8,5.6,21.9,8.8,34.2,13.7,3.0
17001,25.1,9.3,31.1,6.7,27.8,2.6,6.8,5.6,22.8,9.1,33.2,13.4,2.9
51153,21.0,8.3,30.2,5.8,27.9,2.6,5.0,4.8,16.4,10.4,29.7,9.9,2.7
36107,23.6,10.2,28.1,6.8,27.7,2.5,7.2,5.6,21.7,8.3,30.7,17.8,2.9
50003,23.4,11.1,24.3,6.7,23.6,2.5,6.5,5.4,24.0,7.4,25.7,16.0,2.8
26083,26.8,10.2,29.5,6.8,29.8,2.6,7.0,5.6,23.8,8.6,34.6,11.2,2.8
17035,25.5,9.6,30.9,6.7,29.4,2.7,7.5,6.0,23.1,9.5,35.4,15.1,3.1
51059,18.8,7.7,26.6,5.7,28.5,2.3,4.0,4.2,14.8,8.4,24.2,6.7,2.3
5065,26.1,9.7,35.2,6.6,32.1,3.0,9.0,7.1,26.2,10.6,35.0,20.9,3.6
13225,25.5,9.9,38.5,6.2,30.9,3.5,7.9,6.7,20.2,13.8,37.3,19.5,4.2
54031,32.1,10.8,36.0,6.6,31.8,2.9,9.5,7.6,27.2,12.2,37.2,23.2,3.5
1087,32.7,11.7,48.0,5.8,30.8,4.1,8.5,7.1,22.1,17.5,40.4,23.9,5.5
42045,23.7,10.1,31.3,6.3,27.5,2.5,5.6,5.1,19.9,8.9,32.1,13.0,2.9
19175,24.4,9.0,31.1,6.6,29.0,2.6,6.4,5.9,18.3,9.6,35.1,15.6,3.1
48123,21.4,8.4,34.3,5.8,31.4,3.3,6.9,6.4,19.4,13.6,37.8,18.4,3.5
19141,23.7,8.6,29.6,6.5,27.9,2.5,6.0,5.6,16.1,9.4,36.4,13.1,2.9
26019,26.7,10.4,29.4,6.8,29.5,2.6,7.1,5.6,24.0,8.7,34.8,11.6,2.8
20207,25.4,10.3,33.1,6.6,30.0,3.0,7.7,6.4,21.0,10.9,37.4,20.4,3.4
30039,24.5,9.7,25.5,6.7,26.3,2.4,5.9,5.4,23.6,7.0,28.8,13.9,2.8
51093,25.4,9.7,34.0,6.5,29.4,2.7,6.7,5.4,19.5,10.4,34.0,13.1,3.2
51113,25.2,9.8,32.5,6.6,29.4,2.7,7.5,5.8,21.8,10.0,32.8,15.4,3.2
37101,24.4,9.3,32.6,6.4,30.8,2.9,6.9,5.9,21.9,10.9,34.2,16.9,3.3
47015,27.7,9.9,35.0,6.7,32.2,2.8,9.5,6.6,27.5,11.2,36.4,21.5,3.4
19113,24.3,8.2,30.0,6.5,28.3,2.4,5.2,5.1,17.7,8.4,35.0,10.5,2.7
48475,20.0,8.1,32.8,5.4,31.5,3.3,6.0,5.9,19.0,14.1,38.1,16.8,3.3
28041,26.2,9.6,39.5,6.4,33.4,3.0,7.9,6.6,21.8,11.8,38.4,20.2,3.9
38047,24.8,8.7,29.3,6.8,28.1,2.5,5.9,5.6,18.1,8.2,34.1,13.7,2.8
51600,19.7,7.6,28.3,5.9,28.4,2.3,4.2,4.2,16.0,9.2,27.3,7.6,2.2
8013,19.1,8.4,21.5,6.4,26.0,2.3,4.0,4.1,17.1,6.3,19.9,8.6,2.3
13159,26.4,10.0,36.3,6.5,31.1,3.3,8.8,7.0,22.1,12.5,35.1,23.6,4.0
6091,22.1,9.5,27.7,6.4,28.5,2.9,6.2,5.6,19.8,9.3,29.6,12.5,3.1
36023,23.9,10.4,29.2,6.7,28.3,2.6,7.6,5.8,21.4,8.8,31.6,17.1,3.0
56041,21.6,9.4,28.8,6.3,26.0,2.6,6.8,5.7,18.9,8.3,29.8,19.1,3.0
47061,30.4,10.7,36.5,6.8,32.8,3.2,11.7,7.6,30.9,12.6,37.6,26.7,4.0
17065,25.5,9.6,30.6,6.7,29.1,2.6,7.2,5.8,23.1,9.3,35.5,14.0,3.0
48207,24.0,9.2,36.4,6.0,32.9,3.6,9.0,7.5,21.8,14.6,40.3,21.1,4.1
37057,25.8,9.8,33.0,6.5,30.9,3.0,8.1,6.5,24.6,10.9,37.7,18.4,3.5
27005,22.2,9.3,27.3,6.8,27.4,2.6,5.7,5.8,22.0,8.6,34.1,13.2,3.0
30103,25.3,10.3,27.5,6.7,26.5,2.7,6.6,5.9,24.3,8.1,31.7,15.6,3.1
13129,24.7,9.3,33.9,6.4,31.7,3.2,8.5,6.9,21.6,12.4,37.4,20.7,3.6
45073,26.1,9.6,33.5,6.7,30.3,2.8,7.5,6.3,23.2,10.5,31.6,15.4,3.3
21183,30.5,10.2,38.5,6.9,33.6,3.0,10.3,7.6,26.6,12.1,35.1,24.2,3.7
47103,27.9,10.0,35.4,6.7,32.4,3.0,9.5,6.6,27.6,11.9,36.7,20.8,3.6
39091,27.9,10.1,32.1,6.8,27.8,2.7,8.6,6.3,23.5,10.1,37.7,17.2,3.2
28117,29.2,10.7,41.3,6.5,34.4,3.4,9.6,7.4,25.2,12.6,39.6,23.7,4.3
39005,27.0,10.4,31.4,6.8,27.7,2.7,8.8,6.4,22.7,10.1,34.1,17.2,3.2
55089,21.6,8.8,25.6,6.6,28.6,2.2,4.0,4.3,18.7,6.5,31.6,7.7,2.2
4007,25.1,10.7,30.3,6.5,28.1,3.4,7.6,6.5,19.2,11.2,31.2,17.8,3.5
50025,24.5,10.4,25.1,6.6,23.7,2.5,6.3,5.1,24.8,6.9,22.8,12.6,2.9
55041,27.3,10.6,31.4,6.7,28.6,3.0,6.9,6.4,22.1,9.4,39.0,15.6,3.4
23007,25.7,11.0,29.0,6.8,27.5,2.6,7.8,6.0,25.6,8.2,32.4,20.0,3.1
37153,28.0,10.6,37.3,6.4,30.9,3.7,9.4,7.5,24.0,13.9,38.2,24.7,4.5
12087,19.4,7.5,27.2,6.2,27.2,2.7,6.1,5.4,18.2,9.8,30.2,12.7,2.9
16011,23.2,9.8,30.0,6.2,27.2,2.9,5.9,6.0,21.5,10.8,34.4,16.2,3.1
20087,22.2,9.2,30.2,6.4,29.2,2.4,5.8,5.1,19.7,9.0,34.3,14.2,2.7
31063,22.0,8.4,28.1,6.7,26.5,2.4,5.4,5.4,15.9,8.6,37.3,12.7,2.7
13309,27.0,9.5,41.7,6.1,31.2,3.8,9.7,8.2,18.8,15.3,40.8,27.7,4.8
51137,24.7,9.7,32.3,6.5,29.8,2.6,6.8,5.4,20.6,10.0,33.2,13.1,3.0
48347,24.2,9.5,35.1,6.2,31.5,3.4,7.8,6.6,21.9,13.3,40.6,19.4,3.9
29141,29.1,11.0,31.6,6.7,31.6,3.2,10.6,7.8,26.6,11.1,36.6,25.6,4.0
2195,21.0,9.1,29.0,6.4,28.1,2.5,5.6,5.2,17.3,8.1,28.2,14.0,2.8
37119,21.1,8.7,30.9,6.1,29.1,2.8,5.4,5.0,20.2,10.3,28.7,12.5,3.1
13193,27.9,10.8,44.9,5.9,31.2,4.3,10.0,8.2,19.3,17.4,42.3,27.9,5.5
6035,21.6,9.0,30.0,6.2,28.4,3.0,6.7,6.1,17.4,10.3,30.6,15.8,3.4
51103,25.3,10.0,35.0,6.5,29.6,2.8,6.8,5.6,19.0,11.0,34.8,13.0,3.3
51017,27.3,10.2,35.0,6.6,30.3,3.1,9.0,6.9,22.6,11.3,35.2,18.2,3.6
17153,27.9,10.9,37.4,6.3,29.3,3.6,8.8,7.1,22.2,13.5,41.9,21.0,4.3
35041,23.0,9.3,30.0,5.7,26.3,3.5,6.3,6.1,18.1,11.9,32.9,19.5,3.3
53015,26.6,11.1,31.2,6.6,28.1,2.8,6.8,5.8,28.9,9.6,36.9,15.4,3.2
22089,24.2,8.8,33.8,6.3,31.6,2.8,6.1,5.6,23.9,10.3,35.1,14.8,3.2
39071,30.0,10.7,33.4,6.8,28.2,3.0,10.5,7.3,24.3,11.5,41.0,22.6,3.7
27015,19.7,8.8,26.3,6.6,26.6,2.4,5.1,5.2,20.8,8.0,34.8,11.1,2.7
36013,23.3,10.5,31.0,6.7,28.5,2.8,8.2,6.2,22.1,10.0,33.6,19.4,3.2
37047,27.9,10.6,37.7,6.4,31.1,3.6,9.2,7.4,23.8,13.5,38.2,24.6,4.5
42133,24.9,9.9,28.0,6.5,27.1,2.5,6.5,5.3,22.0,8.5,34.4,14.9,2.9
20177,23.3,9.7,32.3,6.3,32.6,2.7,5.8,5.0,20.4,10.6,38.7,13.7,2.8
36033,23.2,10.4,32.8,6.6,29.4,2.9,8.4,6.4,20.3,10.4,39.1,20.3,3.4
17187,24.3,9.2,30.2,6.5,28.6,2.7,6.8,5.8,21.3,10.0,36.7,14.4,3.0
20031,23.2,9.5,30.7,6.6,28.5,2.5,6.2,5.3,19.9,9.3,36.0,15.1,2.8
13279,27.2,10.2,36.9,6.3,31.5,3.6,9.2,7.3,21.3,14.0,38.2,23.4,4.2
40127,27.1,11.6,38.1,6.7,32.1,3.5,10.3,8.1,25.4,12.7,39.6,25.0,4.3
16061,26.2,10.9,31.2,6.5,27.7,3.0,7.4,6.7,23.9,10.8,34.1,17.6,3.5
45063,23.2,9.2,33.2,6.6,30.8,2.7,6.4,5.7,19.4,10.3,31.3,12.5,3.1
13221,25.8,9.7,35.1,6.4,31.0,3.1,8.4,6.7,22.0,11.9,36.0,19.6,3.8
31001,21.4,8.1,28.8,6.5,29.2,2.6,5.6,5.6,17.0,9.9,36.7,12.7,2.9
28023,26.9,10.3,40.6,6.3,33.0,3.1,7.7,6.3,23.0,12.4,39.9,20.9,4.0
41015,23.9,10.5,27.7,6.6,26.1,2.7,6.2,5.6,25.3,8.7,29.8,15.0,3.1
29069,29.9,11.4,34.0,6.6,31.6,3.4,10.8,8.1,25.4,12.9,41.0,26.1,4.3
48177,20.9,8.4,33.8,5.6,31.8,3.3,6.6,6.3,19.3,14.3,39.6,19.5,3.5
45019,22.2,9.4,31.9,6.4,30.5,2.7,5.7,5.4,18.5,9.8,30.3,11.1,3.1
18125,24.8,10.1,32.2,6.7,30.1,2.8,8.6,6.4,24.0,10.5,35.8,18.3,3.3
24510,26.2,11.8,39.6,6.2,29.2,3.5,7.0,5.7,19.9,13.0,37.5,16.0,4.3
20007,23.8,9.9,32.6,6.6,28.9,2.8,7.0,6.0,20.4,10.0,36.6,17.1,3.2
41003,23.3,10.3,25.8,6.5,25.8,2.6,5.2,5.1,24.5,7.8,28.1,11.4,2.8
6065,19.9,8.3,29.0,5.4,29.1,3.1,5.1,5.2,17.1,11.1,33.4,13.7,2.9
22027,28.6,10.6,45.7,6.1,33.3,4.3,10.4,8.9,22.9,16.3,43.4,27.6,5.5
48441,22.4,8.6,32.3,6.1,30.7,3.0,6.4,5.7,20.8,11.7,36.5,14.9,3.2
54011,34.1,11.1,37.8,6.6,29.6,3.1,9.6,7.5,28.6,11.9,37.5,20.2,3.6
28095,27.0,10.4,41.3,6.3,33.4,3.2,7.9,6.5,22.9,12.2,39.3,20.1,4.1
47125,27.6,9.7,35.7,6.4,30.4,2.9,7.5,5.9,23.6,12.4,37.8,16.2,3.3
4015,23.6,10.1,28.5,6.4,28.8,3.1,7.7,6.1,20.1,10.2,32.3,17.9,3.3
40113,26.2,10.7,38.3,6.6,31.4,3.2,8.5,7.2,23.8,11.7,38.8,21.3,3.9
23025,26.7,12.2,31.6,6.9,28.9,2.9,10.1,7.1,25.2,9.9,33.5,22.8,3.6
39135,27.4,10.3,30.3,6.8,27.9,2.6,8.3,6.1,23.0,10.0,38.0,17.9,3.1
21035,30.2,10.1,36.4,6.9,33.0,3.0,9.2,7.1,27.2,11.5,38.9,20.4,3.5
27153,22.1,9.4,27.7,6.5,26.9,2.7,6.1,5.9,21.9,8.9,36.2,14.1,3.1
42123,27.3,10.4,30.4,6.7,28.3,2.6,7.3,5.8,23.5,8.9,36.3,16.1,3.1
51550,24.2,9.7,32.7,6.4,29.6,2.7,6.0,5.0,18.3,10.5,35.7,10.6,3.1
45053,25.8,10.0,38.7,6.2,31.8,3.5,8.0,7.0,19.4,14.3,39.3,21.9,4.3
29185,27.3,10.5,30.9,6.7,29.7,3.0,9.5,7.2,25.1,10.4,38.4,21.7,3.7
26117,28.5,10.9,31.7,6.8,29.3,2.9,8.5,6.4,23.9,9.9,40.8,15.8,3.3
12097,20.0,8.1,31.9,5.4,28.6,3.3,6.5,6.1,17.2,14.1,36.1,15.6,3.2
55019,25.4,10.1,29.2,6.6,28.9,2.8,6.8,6.1,21.3,8.8,35.4,16.7,3.2
19111,24.2,8.8,30.9,6.5,28.2,2.7,6.4,5.8,17.1,10.0,37.6,15.5,3.1
41037,25.1,10.8,30.8,6.5,27.1,3.1,7.4,6.7,25.4,10.1,33.5,18.8,3.6
28105,26.3,10.0,40.0,6.2,31.0,3.5,7.1,6.5,20.1,13.3,39.1,17.7,4.2
48241,24.2,9.5,36.4,6.4,31.4,3.2,8.5,6.6,22.5,12.6,37.4,19.6,3.9
36077,25.6,10.2,26.2,6.7,27.8,2.6,7.4,5.7,20.7,8.7,30.3,16.3,2.9
39057,26.2,10.2,30.5,6.7,27.2,2.6,7.0,5.6,21.7,9.6,37.0,12.1,2.9
48271,21.2,8.0,35.6,5.4,32.4,3.9,7.0,7.2,18.3,16.5,41.7,21.7,3.8
48505,21.1,8.6,35.7,4.9,33.0,4.3,6.8,7.4,18.8,19.1,43.4,23.9,4.0
31161,23.2,8.6,31.5,6.6,28.4,2.7,6.5,6.2,16.2,9.9,41.2,16.8,3.2
49031,26.2,10.0,29.1,6.4,28.7,2.8,6.2,6.0,22.8,10.0,33.5,19.3,3.1
35023,21.6,8.9,30.0,5.3,27.4,3.6,5.6,5.9,17.4,12.9,33.8,20.3,3.2
18149,25.4,10.4,33.4,6.6,29.4,3.0,9.1,6.7,23.9,11.1,38.2,20.9,3.5
51183,26.7,10.2,40.9,5.9,29.0,3.4,8.0,6.4,17.6,14.1,41.6,22.4,4.4
21231,33.6,10.8,40.9,6.9,33.5,3.4,12.2,8.5,27.7,13.3,41.0,29.1,4.3
54095,33.4,10.8,37.6,6.8,31.9,2.9,9.7,7.8,29.3,11.9,41.2,22.4,3.5
38017,22.9,8.2,28.5,6.7,26.8,2.5,4.8,5.0,18.5,8.2,34.3,9.4,2.6
26091,27.7,10.6,30.3,6.7,28.5,2.8,7.6,5.8,23.4,9.5,39.5,13.0,3.0
48137,20.8,8.3,33.8,5.4,32.1,3.6,6.7,6.7,19.2,15.2,40.0,17.4,3.6
29217,27.0,10.7,30.7,6.8,30.0,3.0,9.2,7.0,26.1,10.3,36.8,20.1,3.6
30097,24.0,9.5,25.4,6.7,25.8,2.4,5.6,5.2,23.1,7.0,29.4,13.6,2.7
47031,27.6,9.9,36.4,6.8,31.3,2.9,9.1,6.5,27.9,11.5,36.0,19.1,3.4
27025,20.8,8.8,27.1,6.6,26.0,2.3,4.9,5.1,22.0,7.9,33.0,10.4,2.6
16075,23.9,9.8,30.7,6.3,26.8,2.9,6.4,6.1,21.2,10.4,32.3,16.3,3.2
26045,26.5,10.1,30.9,6.7,30.5,2.6,6.7,5.3,22.6,9.0,37.0,10.9,2.8
18005,22.3,9.1,32.9,6.5,30.4,2.6,6.9,5.7,20.7,10.3,36.0,15.9,2.9
48369,20.4,8.1,33.2,5.4,31.6,3.4,6.3,6.3,18.5,14.7,39.2,19.3,3.4
20147,24.0,9.7,31.1,6.6,29.9,2.6,6.6,5.6,20.0,9.5,37.7,15.5,3.0
19049,20.7,7.3,25.6,6.3,27.7,2.1,4.0,4.4,13.9,7.3,29.9,7.8,2.2
53071,23.4,9.9,28.1,6.4,27.1,2.8,5.5,5.3,23.2,9.5,30.2,12.1,2.9
27143,20.4,8.7,26.6,6.4,26.2,2.5,5.3,5.3,21.3,8.5,34.3,12.1,2.8
48143,21.9,8.6,33.0,6.3,30.9,3.0,6.7,6.0,21.6,11.2,37.4,15.5,3.2
31135,22.4,8.0,29.0,6.7,26.3,2.2,5.1,5.1,15.5,8.0,34.1,12.1,2.6
20151,22.9,9.4,30.6,6.5,28.2,2.6,6.0,5.3,19.5,9.4,34.7,14.6,2.8
13265,26.8,10.8,42.1,6.0,30.2,3.8,9.1,7.3,19.6,15.6,39.5,28.3,5.0
40073,24.1,9.8,34.9,6.5,32.1,2.9,7.5,6.4,23.4,10.7,38.4,17.7,3.2
42059,27.5,10.5,31.8,6.6,28.3,2.7,7.6,6.0,22.5,9.3,37.3,17.2,3.2
40087,23.7,9.8,34.5,6.7,31.9,2.6,6.9,5.9,23.8,9.3,35.1,15.5,3.0
42079,26.6,10.1,29.4,6.4,29.0,2.8,6.9,5.9,20.9,9.6,33.2,16.0,3.1
46057,21.2,8.2,26.1,6.6,25.8,2.4,5.0,5.0,15.5,7.9,33.0,13.4,2.6
11001,19.5,10.1,30.0,6.0,27.7,2.8,4.7,4.8,20.0,9.8,27.5,10.3,3.2
28151,29.9,12.1,48.0,5.9,33.4,4.3,9.3,7.7,20.7,17.5,47.8,25.8,5.8
27055,20.0,8.9,26.9,6.6,25.9,2.4,5.0,5.0,21.8,7.6,32.7,10.5,2.6
20017,23.3,9.3,31.6,6.5,29.4,2.6,6.3,5.5,19.3,9.7,35.1,15.2,2.9
39111,30.0,10.6,33.1,6.7,29.2,2.9,9.9,7.1,23.5,10.8,36.9,20.2,3.6
18103,24.3,10.1,34.0,6.6,30.4,3.0,9.0,6.8,22.7,11.6,39.7,21.7,3.5
31041,22.6,8.3,29.4,6.7,27.3,2.5,5.6,5.7,16.6,8.5,35.6,16.0,2.8
51073,24.5,9.3,30.4,6.5,28.4,2.5,6.6,5.3,21.5,9.3,29.1,12.3,2.9
30083,23.8,9.2,26.1,6.6,25.3,2.4,5.5,5.2,22.9,7.1,34.5,13.8,2.6
51069,23.5,9.0,31.1,6.6,29.0,2.4,6.2,5.1,20.4,8.8,32.6,11.8,2.7
42093,25.7,10.2,29.3,6.6,28.5,2.5,6.6,5.4,21.7,8.6,33.8,14.4,2.9
1081,30.1,9.5,38.3,6.5,31.8,3.0,7.2,6.2,24.2,11.9,33.6,16.0,3.6
42015,27.9,10.8,29.8,6.7,28.0,2.7,7.6,6.0,24.5,9.1,37.1,17.3,3.2
37027,27.5,10.0,33.6,6.7,31.2,3.0,8.7,6.7,26.3,11.1,35.6,20.4,3.6
40009,24.8,9.6,36.1,6.4,32.1,3.1,8.2,6.9,21.9,11.2,40.2,19.7,3.5
46091,21.4,8.0,26.9,6.5,26.0,2.6,4.9,5.3,15.1,8.3,32.3,12.9,2.8
48063,22.7,8.9,34.7,6.1,31.2,3.1,6.9,6.1,20.4,12.6,38.8,18.9,3.6
8119,21.6,9.1,23.7,6.6,25.6,2.3,4.7,4.5,17.8,6.7,24.3,10.5,2.4
21139,32.0,10.4,38.0,6.9,33.1,3.0,10.2,7.3,27.6,11.5,37.9,22.8,3.7
48019,21.7,8.4,31.8,6.2,30.8,2.8,6.4,5.7,20.9,11.0,35.2,13.9,3.1
1053,33.6,10.4,42.5,6.4,30.1,3.5,9.7,7.5,24.8,14.5,38.7,24.5,4.6
29051,24.2,9.6,28.8,6.7,29.7,2.5,6.7,5.6,22.1,9.0,34.9,14.6,3.0
28161,27.1,10.5,42.2,6.2,31.2,3.3,8.0,6.7,21.6,13.0,42.6,21.8,4.3
20117,23.7,9.5,31.7,6.5,28.9,2.5,6.5,5.4,19.5,9.3,35.9,15.3,2.9
21217,32.0,10.2,39.0,6.8,33.3,3.0,9.8,7.2,26.5,12.1,38.0,24.2,3.7
8027,22.4,9.3,24.9,6.6,26.3,2.4,5.1,4.7,18.4,6.9,24.9,12.2,2.6
5095,28.5,11.3,42.8,6.3,33.2,3.7,9.9,7.8,24.5,14.4,42.3,29.4,4.8
17115,25.3,10.1,32.4,6.5,28.3,2.9,7.2,6.0,22.0,10.5,38.1,15.0,3.3
12065,22.9,9.6,34.5,6.4,29.6,3.3,9.1,6.8,19.7,12.1,32.7,19.2,4.2
51007,25.1,10.1,35.1,6.4,30.9,2.8,7.5,5.7,20.9,10.6,35.2,16.3,3.4
13007,25.9,10.1,38.6,6.1,30.5,3.6,8.3,6.9,19.9,14.2,37.8,21.8,4.4
50011,23.7,10.5,25.8,6.4,25.2,2.4,6.6,5.4,20.6,7.3,32.4,15.0,2.8
30063,23.7,9.2,23.9,6.8,25.1,2.5,5.4,5.3,25.8,6.6,26.4,11.7,2.7
6001,17.5,8.0,25.5,5.4,27.1,2.5,3.8,4.2,14.7,9.1,23.5,9.4,2.5
55113,25.6,10.3,29.8,6.7,29.0,2.9,6.4,6.1,20.6,9.1,34.0,15.2,3.3
38029,25.3,8.9,31.1,6.8,27.3,2.6,6.1,5.7,18.0,8.7,36.2,14.4,2.9
31183,23.7,8.6,31.7,6.6,28.5,2.7,6.5,6.3,16.8,9.7,38.4,15.1,3.2
1111,31.2,10.1,38.8,6.6,31.6,3.0,8.8,6.8,26.1,12.0,34.5,20.5,3.9
38073,24.2,8.5,30.1,6.7,27.5,2.5,5.8,5.5,17.0,8.5,35.1,12.7,2.8
5007,23.9,8.8,31.5,6.3,30.0,2.6,6.5,5.8,22.0,9.5,29.8,16.2,2.9
17075,25.5,9.4,31.6,6.6,30.1,2.7,7.4,6.1,22.5,10.1,36.7,15.5,3.1
53037,24.6,10.4,27.6,6.7,25.3,2.8,6.1,5.6,24.6,9.0,31.9,12.2,3.1
36053,22.6,10.3,28.0,6.9,29.4,2.5,7.0,5.4,20.5,8.0,34.3,15.7,2.8
13029,23.2,8.7,31.8,6.5,28.7,2.7,6.2,5.5,20.0,10.1,33.6,13.9,3.0
48171,20.7,8.0,30.3,6.2,30.7,2.6,5.7,5.3,19.6,10.2,33.1,13.1,2.8
5121,29.6,10.4,37.7,6.7,34.3,3.2,10.2,7.7,28.7,11.7,38.8,23.5,3.9
47007,29.1,10.1,37.8,6.6,33.5,3.2,11.0,7.9,26.7,13.0,38.4,24.0,4.0
5057,26.3,10.3,38.4,6.2,32.4,3.5,8.7,7.1,23.7,13.7,39.3,24.4,4.2
54023,34.6,11.1,37.6,6.7,32.4,3.0,10.1,7.8,29.5,12.1,41.8,23.9,3.6
26027,27.4,10.7,31.1,6.8,30.6,2.8,7.8,6.0,24.2,9.6,35.8,13.8,3.1
48483,22.9,8.9,33.6,6.2,31.7,3.1,7.5,6.4,21.7,12.3,37.7,17.6,3.5
